fixture_id,match_date,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,outcome,total_goals,home_rank,away_rank,home_points,away_points,home_goals_diff,away_goals_diff,home_form,away_form,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_clean_sheets,away_clean_sheets
863262,2022-07-11T22:00:00+00:00,2022,2nd Phase - 7,442,Defensa Y Justicia,463,Aldosivi,3,2,H,5,12,28,40,16,2,-32,WWWDD,LLLLW,1.3333333333333333,1.0,0.7272727272727273,1.9090909090909092,6,4
863264,2022-07-11T22:00:00+00:00,2022,2nd Phase - 7,448,Colon Santa Fe,438,Velez Sarsfield,2,1,H,3,25,26,29,28,-12,-3,DLLWW,WLWWL,1.0952380952380953,1.4761904761904763,0.7142857142857143,1.380952380952381,4,2
863256,2022-07-12T00:30:00+00:00,2022,2nd Phase - 7,458,Argentinos JRS,452,Tigre,2,1,H,3,8,7,42,43,9,9,WDDDW,LWWWD,1.2857142857142858,0.8571428571428571,1.3043478260869565,1.391304347826087,7,5
863276,2022-07-15T00:00:00+00:00,2022,2nd Phase - 8,1065,Central Cordoba de Santiago,444,Patronato,1,3,A,4,16,10,34,40,-3,4,LWLLL,WWWLL,1.35,1.55,0.95,1.5,6,3
863272,2022-07-15T22:00:00+00:00,2022,2nd Phase - 8,474,Sarmiento Junin,442,Defensa Y Justicia,2,0,H,2,21,12,32,40,-5,2,DLLDD,WWWDD,1.45,1.55,1.2857142857142858,1.2857142857142858,5,3
863275,2022-07-16T00:30:00+00:00,2022,2nd Phase - 8,459,Arsenal Sarandi,1064,Platense,1,1,D,2,23,19,30,32,-1,-2,WLWLD,DLLLL,1.3,1.05,0.9,1.6,6,3
863271,2022-07-16T00:30:00+00:00,2022,2nd Phase - 8,463,Aldosivi,455,Atletico Tucuman,0,1,A,1,28,5,16,46,-32,10,LLLLW,LDDLW,0.85,1.35,0.7,1.2,5,6
863278,2022-07-16T16:00:00+00:00,2022,2nd Phase - 8,2432,Barracas Central,458,Argentinos JRS,1,3,A,4,17,8,34,42,-6,9,DWDDL,WDDDW,1.380952380952381,1.380952380952381,1.35,1.1,3,7
863270,2022-07-16T18:30:00+00:00,2022,2nd Phase - 8,434,Gimnasia L.P.,448,Colon Santa Fe,0,0,D,0,9,25,41,29,8,-12,LLDLW,DLLWW,1.3,0.7,0.95,1.2,10,3
863273,2022-07-16T18:30:00+00:00,2022,2nd Phase - 8,453,Independiente,437,Rosario Central,0,0,D,0,14,20,35,32,0,-4,DWDLL,DWDDD,1.2,0.95,0.9,1.45,7,5
863274,2022-07-16T21:00:00+00:00,2022,2nd Phase - 8,457,Newells Old Boys,436,Racing Club,0,0,D,0,11,2,40,50,4,17,DWLWD,LWWWD,1.1,0.7,1.5,1.0,12,8
863279,2022-07-16T23:30:00+00:00,2022,2nd Phase - 8,451,Boca Juniors,456,Talleres Cordoba,1,0,H,1,1,13,52,35,6,2,DWLWW,WDWLW,1.565217391304348,0.9565217391304348,0.6,1.2,8,3
863268,2022-07-17T16:00:00+00:00,2022,2nd Phase - 8,439,Godoy Cruz,446,Lanus,2,1,H,3,15,27,35,21,-4,-18,LLDLD,DLLLL,1.1,0.85,0.9523809523809523,1.7142857142857142,8,2
863267,2022-07-17T16:00:00+00:00,2022,2nd Phase - 8,441,Union Santa Fe,445,Huracan,0,0,D,0,22,4,32,47,-8,14,LDDLW,LWWDW,1.0,1.1,0.9523809523809523,1.0952380952380953,9,7
863280,2022-07-17T18:30:00+00:00,2022,2nd Phase - 8,449,Banfield,460,San Lorenzo,1,1,D,2,24,6,30,43,-6,10,DLWLL,WWWWD,1.1428571428571428,1.3333333333333333,1.05,0.85,4,9
863277,2022-07-17T21:00:00+00:00,2022,2nd Phase - 8,452,Tigre,450,Estudiantes L.P.,2,1,H,3,7,18,43,33,9,-12,LWWWD,WLLWL,1.5,0.8,1.25,1.95,8,3
863269,2022-07-17T23:30:00+00:00,2022,2nd Phase - 8,438,Velez Sarsfield,435,River Plate,2,2,D,4,26,3,28,47,-3,21,WLWWL,WLWWW,1.4,0.8,1.6666666666666667,0.6666666666666666,7,10
863291,2022-07-19T19:30:00+00:00,2022,2nd Phase - 9,448,Colon Santa Fe,463,Aldosivi,1,1,D,2,25,28,29,16,-12,-32,DLLWW,LLLLW,1.0952380952380953,1.4761904761904763,0.7272727272727273,1.9090909090909092,4,4
863286,2022-07-19T19:30:00+00:00,2022,2nd Phase - 9,1064,Platense,1065,Central Cordoba de Santiago,2,0,H,2,19,16,32,34,-2,-3,DLLLL,LWLLL,0.8095238095238095,0.7619047619047619,1.1428571428571428,1.380952380952381,9,5
863287,2022-07-19T22:00:00+00:00,2022,2nd Phase - 9,436,Racing Club,459,Arsenal Sarandi,1,1,D,2,2,23,50,30,17,-1,LWWWD,WLWLD,1.8636363636363635,0.6363636363636364,1.0476190476190477,1.2857142857142858,14,4
863290,2022-07-19T22:00:00+00:00,2022,2nd Phase - 9,455,Atletico Tucuman,474,Sarmiento Junin,1,0,H,1,5,21,46,32,10,-5,LDDLW,DLLDD,1.4761904761904763,1.0,0.7142857142857143,1.1904761904761905,8,6
863283,2022-07-20T00:30:00+00:00,2022,2nd Phase - 9,458,Argentinos JRS,451,Boca Juniors,2,0,H,2,8,1,42,52,9,6,WDDDW,DWLWW,1.2857142857142858,0.8571428571428571,1.1,0.85,7,9
863281,2022-07-20T17:00:00+00:00,2022,2nd Phase - 9,460,San Lorenzo,441,Union Santa Fe,2,2,D,4,6,22,43,32,10,-8,WWWWD,LDDLW,1.2857142857142858,1.0952380952380953,0.9047619047619048,1.2857142857142858,6,3
863285,2022-07-20T19:30:00+00:00,2022,2nd Phase - 9,444,Patronato,452,Tigre,1,0,H,1,10,7,40,43,4,9,WWWLL,LWWWD,1.0476190476190477,1.0476190476190477,1.3043478260869565,1.391304347826087,8,5
863289,2022-07-20T22:00:00+00:00,2022,2nd Phase - 9,442,Defensa Y Justicia,453,Independiente,2,1,H,3,12,14,40,35,2,0,WWWDD,DWDLL,1.3333333333333333,1.0,1.1428571428571428,1.4285714285714286,6,5
863284,2022-07-20T22:00:00+00:00,2022,2nd Phase - 9,450,Estudiantes L.P.,2432,Barracas Central,3,1,H,4,18,17,33,34,-12,-6,WLLWL,DWDDL,1.7142857142857142,1.0,0.95,1.6,7,3
863294,2022-07-21T00:30:00+00:00,2022,2nd Phase - 9,445,Huracan,439,Godoy Cruz,0,0,D,0,4,15,47,35,14,-4,LWWDW,LLDLD,1.6,0.85,1.1428571428571428,1.7142857142857142,9,2
863293,2022-07-21T00:30:00+00:00,2022,2nd Phase - 9,446,Lanus,438,Velez Sarsfield,2,2,D,4,27,26,21,28,-18,-3,DLLLL,WLWWL,0.95,1.1,0.7142857142857143,1.380952380952381,6,2
863288,2022-07-21T19:30:00+00:00,2022,2nd Phase - 9,437,Rosario Central,457,Newells Old Boys,1,0,H,1,20,11,32,40,-4,4,DWDDD,DWLWD,1.0476190476190477,0.9047619047619048,1.0,1.0952380952380953,8,7
863282,2022-07-21T22:00:00+00:00,2022,2nd Phase - 9,456,Talleres Cordoba,449,Banfield,1,0,H,1,13,24,35,30,2,-6,WDWLW,DLWLL,1.1904761904761905,1.0952380952380953,0.85,0.8,8,10
863292,2022-07-22T00:30:00+00:00,2022,2nd Phase - 9,435,River Plate,434,Gimnasia L.P.,1,0,H,1,3,9,47,41,21,8,WLWWW,LLDLW,1.9047619047619047,1.0476190476190477,1.1428571428571428,1.1428571428571428,6,8
863299,2022-07-23T18:30:00+00:00,2022,2nd Phase - 10,474,Sarmiento Junin,448,Colon Santa Fe,1,3,A,4,21,25,32,29,-5,-12,DLLDD,DLLWW,1.45,1.55,0.95,1.2,5,3
863303,2022-07-23T23:30:00+00:00,2022,2nd Phase - 10,1065,Central Cordoba de Santiago,436,Racing Club,1,3,A,4,16,2,34,50,-3,17,LWLLL,LWWWD,1.35,1.55,1.5,1.0,6,8
863300,2022-07-24T14:00:00+00:00,2022,2nd Phase - 10,453,Independiente,455,Atletico Tucuman,0,1,A,1,14,5,35,46,0,10,DWDLL,LDDLW,1.2,0.95,0.7,1.2,7,6
863304,2022-07-24T16:00:00+00:00,2022,2nd Phase - 10,452,Tigre,1064,Platense,3,0,H,3,7,19,43,32,9,-2,LWWWD,DLLLL,1.5,0.8,0.9,1.6,8,3
863298,2022-07-24T18:30:00+00:00,2022,2nd Phase - 10,463,Aldosivi,435,River Plate,0,3,A,3,28,3,16,47,-32,21,LLLLW,WLWWW,0.85,1.35,1.6666666666666667,0.6666666666666666,5,10
863297,2022-07-24T21:00:00+00:00,2022,2nd Phase - 10,434,Gimnasia L.P.,446,Lanus,1,0,H,1,9,27,41,21,8,-18,LLDLW,DLLLL,1.3,0.7,0.9523809523809523,1.7142857142857142,10,2
863306,2022-07-24T23:30:00+00:00,2022,2nd Phase - 10,451,Boca Juniors,450,Estudiantes L.P.,3,1,H,4,1,18,52,33,6,-12,DWLWW,WLLWL,1.565217391304348,0.9565217391304348,1.25,1.95,8,3
863308,2022-07-25T19:30:00+00:00,2022,2nd Phase - 10,460,San Lorenzo,456,Talleres Cordoba,1,1,D,2,6,13,43,35,10,2,WWWWD,WDWLW,1.2857142857142858,1.0952380952380953,0.6,1.2,6,3
863307,2022-07-25T22:00:00+00:00,2022,2nd Phase - 10,449,Banfield,458,Argentinos JRS,1,1,D,2,24,8,30,42,-6,9,DLWLL,WDDDW,1.1428571428571428,1.3333333333333333,1.35,1.1,4,7
863301,2022-07-25T22:00:00+00:00,2022,2nd Phase - 10,457,Newells Old Boys,442,Defensa Y Justicia,1,2,A,3,11,12,40,40,4,2,DWLWD,WWWDD,1.1,0.7,1.2857142857142858,1.2857142857142858,12,3
863296,2022-07-26T00:30:00+00:00,2022,2nd Phase - 10,438,Velez Sarsfield,445,Huracan,1,1,D,2,26,4,28,47,-3,14,WLWWL,LWWDW,1.4,0.8,0.9523809523809523,1.0952380952380953,7,7
863295,2022-07-26T00:30:00+00:00,2022,2nd Phase - 10,441,Union Santa Fe,439,Godoy Cruz,2,1,H,3,22,15,32,35,-8,-4,LDDLW,LLDLD,1.0,1.1,1.1428571428571428,1.7142857142857142,9,2
863302,2022-07-26T23:00:00+00:00,2022,2nd Phase - 10,459,Arsenal Sarandi,437,Rosario Central,0,3,A,3,23,20,30,32,-1,-4,WLWLD,DWDDD,1.3,1.05,0.9,1.45,6,5
863305,2022-07-26T23:00:00+00:00,2022,2nd Phase - 10,2432,Barracas Central,444,Patronato,2,1,H,3,17,10,34,40,-6,4,DWDDL,WWWLL,1.380952380952381,1.380952380952381,0.95,1.5,3,3
863322,2022-07-29T23:00:00+00:00,2022,2nd Phase - 11,439,Godoy Cruz,438,Velez Sarsfield,1,1,D,2,15,26,35,28,-4,-3,LLDLD,WLWWL,1.1,0.85,0.7142857142857143,1.380952380952381,8,2
863310,2022-07-30T18:30:00+00:00,2022,2nd Phase - 11,458,Argentinos JRS,460,San Lorenzo,0,1,A,1,8,6,42,43,9,10,WDDDW,WWWWD,1.2857142857142858,0.8571428571428571,1.05,0.85,7,9
863311,2022-07-30T21:00:00+00:00,2022,2nd Phase - 11,450,Estudiantes L.P.,449,Banfield,0,0,D,0,18,24,33,30,-12,-6,WLLWL,DLWLL,1.7142857142857142,1.0,0.85,0.8,7,10
863321,2022-07-30T23:30:00+00:00,2022,2nd Phase - 11,445,Huracan,434,Gimnasia L.P.,0,1,A,1,4,9,47,41,14,8,LWWDW,LLDLW,1.6,0.85,1.1428571428571428,1.1428571428571428,9,8
863317,2022-07-30T23:30:00+00:00,2022,2nd Phase - 11,455,Atletico Tucuman,457,Newells Old Boys,2,0,H,2,5,11,46,40,10,4,LDDLW,DWLWD,1.4761904761904763,1.0,1.0,1.0952380952380953,8,7
863320,2022-07-31T16:00:00+00:00,2022,2nd Phase - 11,446,Lanus,463,Aldosivi,0,1,A,1,27,28,21,16,-18,-32,DLLLL,LLLLW,0.95,1.1,0.7272727272727273,1.9090909090909092,6,4
863313,2022-07-31T16:00:00+00:00,2022,2nd Phase - 11,1064,Platense,2432,Barracas Central,0,0,D,0,19,17,32,34,-2,-6,DLLLL,DWDDL,0.8095238095238095,0.7619047619047619,0.95,1.6,9,3
863314,2022-07-31T18:30:00+00:00,2022,2nd Phase - 11,436,Racing Club,452,Tigre,3,3,D,6,2,7,50,43,17,9,LWWWD,LWWWD,1.8636363636363635,0.6363636363636364,1.3043478260869565,1.391304347826087,14,5
863312,2022-07-31T21:00:00+00:00,2022,2nd Phase - 11,444,Patronato,451,Boca Juniors,3,0,H,3,10,1,40,52,4,6,WWWLL,DWLWW,1.0476190476190477,1.0476190476190477,1.1,0.85,8,9
863319,2022-07-31T23:30:00+00:00,2022,2nd Phase - 11,435,River Plate,474,Sarmiento Junin,1,2,A,3,3,21,47,32,21,-5,WLWWW,DLLDD,1.9047619047619047,1.0476190476190477,0.7142857142857143,1.1904761904761905,6,6
863315,2022-08-01T22:00:00+00:00,2022,2nd Phase - 11,437,Rosario Central,1065,Central Cordoba de Santiago,0,3,A,3,20,16,32,34,-4,-3,DWDDD,LWLLL,1.0476190476190477,0.9047619047619048,1.1428571428571428,1.380952380952381,8,5
863316,2022-08-01T22:00:00+00:00,2022,2nd Phase - 11,442,Defensa Y Justicia,459,Arsenal Sarandi,0,0,D,0,12,23,40,30,2,-1,WWWDD,WLWLD,1.3333333333333333,1.0,1.0476190476190477,1.2857142857142858,6,4
863318,2022-08-02T00:30:00+00:00,2022,2nd Phase - 11,448,Colon Santa Fe,453,Independiente,0,3,A,3,25,14,29,35,-12,0,DLLWW,DWDLL,1.0952380952380953,1.4761904761904763,1.1428571428571428,1.4285714285714286,4,5
863324,2022-08-05T22:00:00+00:00,2022,2nd Phase - 12,434,Gimnasia L.P.,439,Godoy Cruz,2,0,H,2,9,15,41,35,8,-4,LLDLW,LLDLD,1.3,0.7,1.1428571428571428,1.7142857142857142,10,2
863334,2022-08-06T00:30:00+00:00,2022,2nd Phase - 12,449,Banfield,444,Patronato,0,0,D,0,24,10,30,40,-6,4,DLWLL,WWWLL,1.1428571428571428,1.3333333333333333,0.95,1.5,4,3
863326,2022-08-06T00:30:00+00:00,2022,2nd Phase - 12,474,Sarmiento Junin,446,Lanus,2,1,H,3,21,27,32,21,-5,-18,DLLDD,DLLLL,1.45,1.55,0.9523809523809523,1.7142857142857142,5,2
863329,2022-08-06T16:00:00+00:00,2022,2nd Phase - 12,459,Arsenal Sarandi,455,Atletico Tucuman,3,1,H,4,23,5,30,46,-1,10,WLWLD,LDDLW,1.3,1.05,0.7,1.2,6,6
863332,2022-08-06T18:00:00+00:00,2022,2nd Phase - 12,2432,Barracas Central,436,Racing Club,0,0,D,0,17,2,34,50,-6,17,DWDDL,LWWWD,1.380952380952381,1.380952380952381,1.5,1.0,3,8
863323,2022-08-06T21:00:00+00:00,2022,2nd Phase - 12,441,Union Santa Fe,438,Velez Sarsfield,2,1,H,3,22,26,32,28,-8,-3,LDDLW,WLWWL,1.0,1.1,0.7142857142857143,1.380952380952381,9,2
863336,2022-08-06T21:00:00+00:00,2022,2nd Phase - 12,456,Talleres Cordoba,458,Argentinos JRS,2,0,H,2,13,8,35,42,2,9,WDWLW,WDDDW,1.1904761904761905,1.0952380952380953,1.35,1.1,8,7
863333,2022-08-07T00:00:00+00:00,2022,2nd Phase - 12,451,Boca Juniors,1064,Platense,2,1,H,3,1,19,52,32,6,-2,DWLWW,DLLLL,1.565217391304348,0.9565217391304348,0.9,1.6,8,3
863325,2022-08-07T16:00:00+00:00,2022,2nd Phase - 12,463,Aldosivi,445,Huracan,0,1,A,1,28,4,16,47,-32,14,LLLLW,LWWDW,0.85,1.35,0.9523809523809523,1.0952380952380953,5,7
863335,2022-08-07T18:00:00+00:00,2022,2nd Phase - 12,460,San Lorenzo,450,Estudiantes L.P.,0,0,D,0,6,18,43,33,10,-12,WWWWD,WLLWL,1.2857142857142858,1.0952380952380953,1.25,1.95,6,3
863327,2022-08-07T20:30:00+00:00,2022,2nd Phase - 12,453,Independiente,435,River Plate,0,1,A,1,14,3,35,47,0,21,DWDLL,WLWWW,1.2,0.95,1.6666666666666667,0.6666666666666666,7,10
863328,2022-08-07T23:00:00+00:00,2022,2nd Phase - 12,457,Newells Old Boys,448,Colon Santa Fe,0,0,D,0,11,25,40,29,4,-12,DWLWD,DLLWW,1.1,0.7,0.95,1.2,12,3
863330,2022-08-08T14:00:00+00:00,2022,2nd Phase - 12,1065,Central Cordoba de Santiago,442,Defensa Y Justicia,1,0,H,1,16,12,34,40,-3,2,LWLLL,WWWDD,1.35,1.55,1.2857142857142858,1.2857142857142858,6,3
863331,2022-08-08T23:00:00+00:00,2022,2nd Phase - 12,452,Tigre,437,Rosario Central,3,1,H,4,7,20,43,32,9,-4,LWWWD,DWDDD,1.5,0.8,0.9,1.45,8,5
863349,2022-08-11T22:00:00+00:00,2022,2nd Phase - 13,439,Godoy Cruz,463,Aldosivi,2,0,H,2,15,28,35,16,-4,-32,LLDLD,LLLLW,1.1,0.85,0.7272727272727273,1.9090909090909092,8,4
863345,2022-08-12T00:30:00+00:00,2022,2nd Phase - 13,448,Colon Santa Fe,459,Arsenal Sarandi,1,1,D,2,25,23,29,30,-12,-1,DLLWW,WLWLD,1.0952380952380953,1.4761904761904763,1.0476190476190477,1.2857142857142858,4,4
863344,2022-08-12T00:30:00+00:00,2022,2nd Phase - 13,455,Atletico Tucuman,1065,Central Cordoba de Santiago,1,0,H,1,5,16,46,34,10,-3,LDDLW,LWLLL,1.4761904761904763,1.0,1.1428571428571428,1.380952380952381,8,5
863348,2022-08-12T22:00:00+00:00,2022,2nd Phase - 13,445,Huracan,474,Sarmiento Junin,4,1,H,5,4,21,47,32,14,-5,LWWDW,DLLDD,1.6,0.85,0.7142857142857143,1.1904761904761905,9,6
863340,2022-08-12T22:00:00+00:00,2022,2nd Phase - 13,1064,Platense,449,Banfield,3,1,H,4,19,24,32,30,-2,-6,DLLLL,DLWLL,0.8095238095238095,0.7619047619047619,0.85,0.8,9,10
863339,2022-08-13T00:30:00+00:00,2022,2nd Phase - 13,444,Patronato,460,San Lorenzo,3,2,H,5,10,6,40,43,4,10,WWWLL,WWWWD,1.0476190476190477,1.0476190476190477,1.05,0.85,8,9
863342,2022-08-13T18:30:00+00:00,2022,2nd Phase - 13,437,Rosario Central,2432,Barracas Central,3,1,H,4,20,17,32,34,-4,-6,DWDDD,DWDDL,1.0476190476190477,0.9047619047619048,0.95,1.6,8,3
863343,2022-08-13T18:30:00+00:00,2022,2nd Phase - 13,442,Defensa Y Justicia,452,Tigre,0,0,D,0,12,7,40,43,2,9,WWWDD,LWWWD,1.3333333333333333,1.0,1.3043478260869565,1.391304347826087,6,5
863347,2022-08-13T21:00:00+00:00,2022,2nd Phase - 13,446,Lanus,453,Independiente,1,1,D,2,27,14,21,35,-18,0,DLLLL,DWDLL,0.95,1.1,1.1428571428571428,1.4285714285714286,6,5
863346,2022-08-13T23:30:00+00:00,2022,2nd Phase - 13,435,River Plate,457,Newells Old Boys,4,1,H,5,3,11,47,40,21,4,WLWWW,DWLWD,1.9047619047619047,1.0476190476190477,1.0,1.0952380952380953,6,7
863350,2022-08-14T18:30:00+00:00,2022,2nd Phase - 13,438,Velez Sarsfield,434,Gimnasia L.P.,1,1,D,2,26,9,28,41,-3,8,WLWWL,LLDLW,1.4,0.8,1.1428571428571428,1.1428571428571428,7,8
863338,2022-08-14T21:00:00+00:00,2022,2nd Phase - 13,450,Estudiantes L.P.,456,Talleres Cordoba,1,0,H,1,18,13,33,35,-12,2,WLLWL,WDWLW,1.7142857142857142,1.0,0.6,1.2,7,3
863337,2022-08-14T21:00:00+00:00,2022,2nd Phase - 13,458,Argentinos JRS,441,Union Santa Fe,2,0,H,2,8,22,42,32,9,-8,WDDDW,LDDLW,1.2857142857142858,0.8571428571428571,0.9047619047619048,1.2857142857142858,7,3
863341,2022-08-14T23:30:00+00:00,2022,2nd Phase - 13,436,Racing Club,451,Boca Juniors,0,0,D,0,2,1,50,52,17,6,LWWWD,DWLWW,1.8636363636363635,0.6363636363636364,1.1,0.85,14,9
863353,2022-08-16T19:30:00+00:00,2022,2nd Phase - 14,474,Sarmiento Junin,439,Godoy Cruz,1,2,A,3,21,15,32,35,-5,-4,DLLDD,LLDLD,1.45,1.55,1.1428571428571428,1.7142857142857142,5,2
863357,2022-08-16T19:30:00+00:00,2022,2nd Phase - 14,1065,Central Cordoba de Santiago,448,Colon Santa Fe,3,0,H,3,16,25,34,29,-3,-12,LWLLL,DLLWW,1.35,1.55,0.95,1.2,6,3
863362,2022-08-16T22:00:00+00:00,2022,2nd Phase - 14,460,San Lorenzo,1064,Platense,2,0,H,2,6,19,43,32,10,-2,WWWWD,DLLLL,1.2857142857142858,1.0952380952380953,0.9,1.6,6,3
863354,2022-08-17T00:30:00+00:00,2022,2nd Phase - 14,453,Independiente,445,Huracan,1,1,D,2,14,4,35,47,0,14,DWDLL,LWWDW,1.2,0.95,0.9523809523809523,1.0952380952380953,7,7
863358,2022-08-17T19:30:00+00:00,2022,2nd Phase - 14,452,Tigre,455,Atletico Tucuman,0,0,D,0,7,5,43,46,9,10,LWWWD,LDDLW,1.5,0.8,0.7,1.2,8,6
863355,2022-08-17T19:30:00+00:00,2022,2nd Phase - 14,457,Newells Old Boys,446,Lanus,2,0,H,2,11,27,40,21,4,-18,DWLWD,DLLLL,1.1,0.7,0.9523809523809523,1.7142857142857142,12,2
863356,2022-08-17T22:00:00+00:00,2022,2nd Phase - 14,459,Arsenal Sarandi,435,River Plate,0,0,D,0,23,3,30,47,-1,21,WLWLD,WLWWW,1.3,1.05,1.6666666666666667,0.6666666666666666,6,10
863360,2022-08-18T00:30:00+00:00,2022,2nd Phase - 14,451,Boca Juniors,437,Rosario Central,0,0,D,0,1,20,52,32,6,-4,DWLWW,DWDDD,1.565217391304348,0.9565217391304348,0.9,1.45,8,5
863359,2022-08-18T17:30:00+00:00,2022,2nd Phase - 14,2432,Barracas Central,442,Defensa Y Justicia,3,1,H,4,17,12,34,40,-6,2,DWDDL,WWWDD,1.380952380952381,1.380952380952381,1.2857142857142858,1.2857142857142858,3,3
863352,2022-08-18T19:30:00+00:00,2022,2nd Phase - 14,463,Aldosivi,438,Velez Sarsfield,3,2,H,5,28,26,16,28,-32,-3,LLLLW,WLWWL,0.85,1.35,0.7142857142857143,1.380952380952381,5,2
863351,2022-08-18T22:00:00+00:00,2022,2nd Phase - 14,441,Union Santa Fe,434,Gimnasia L.P.,0,2,A,2,22,9,32,41,-8,8,LDDLW,LLDLW,1.0,1.1,1.1428571428571428,1.1428571428571428,9,8
863363,2022-08-18T22:00:00+00:00,2022,2nd Phase - 14,456,Talleres Cordoba,444,Patronato,3,3,D,6,13,10,35,40,2,4,WDWLW,WWWLL,1.1904761904761905,1.0952380952380953,0.95,1.5,8,3
863361,2022-08-19T00:30:00+00:00,2022,2nd Phase - 14,449,Banfield,436,Racing Club,0,2,A,2,24,2,30,50,-6,17,DLWLL,LWWWD,1.1428571428571428,1.3333333333333333,1.5,1.0,4,8
863364,2022-08-19T00:30:00+00:00,2022,2nd Phase - 14,458,Argentinos JRS,450,Estudiantes L.P.,1,0,H,1,8,18,42,33,9,-12,WDDDW,WLLWL,1.2857142857142858,0.8571428571428571,1.25,1.95,7,3
863372,2022-08-20T21:00:00+00:00,2022,2nd Phase - 15,448,Colon Santa Fe,452,Tigre,2,1,H,3,25,7,29,43,-12,9,DLLWW,LWWWD,1.0952380952380953,1.4761904761904763,1.3043478260869565,1.391304347826087,4,5
863375,2022-08-20T23:30:00+00:00,2022,2nd Phase - 15,445,Huracan,457,Newells Old Boys,1,0,H,1,4,11,47,40,14,4,LWWDW,DWLWD,1.6,0.85,1.0,1.0952380952380953,9,7
863374,2022-08-21T16:00:00+00:00,2022,2nd Phase - 15,446,Lanus,459,Arsenal Sarandi,1,0,H,1,27,23,21,30,-18,-1,DLLLL,WLWLD,0.95,1.1,1.0476190476190477,1.2857142857142858,6,4
863376,2022-08-21T18:30:00+00:00,2022,2nd Phase - 15,439,Godoy Cruz,453,Independiente,1,1,D,2,15,14,35,35,-4,0,LLDLD,DWDLL,1.1,0.85,1.1428571428571428,1.4285714285714286,8,5
863373,2022-08-21T21:00:00+00:00,2022,2nd Phase - 15,435,River Plate,1065,Central Cordoba de Santiago,3,0,H,3,3,16,47,34,21,-3,WLWWW,LWLLL,1.9047619047619047,1.0476190476190477,1.1428571428571428,1.380952380952381,6,5
863370,2022-08-21T23:30:00+00:00,2022,2nd Phase - 15,442,Defensa Y Justicia,451,Boca Juniors,0,1,A,1,12,1,40,52,2,6,WWWDD,DWLWW,1.3333333333333333,1.0,1.1,0.85,6,9
863369,2022-08-22T19:30:00+00:00,2022,2nd Phase - 15,437,Rosario Central,449,Banfield,0,1,A,1,20,24,32,30,-4,-6,DWDDD,DLWLL,1.0476190476190477,0.9047619047619048,0.85,0.8,8,10
863365,2022-08-22T19:30:00+00:00,2022,2nd Phase - 15,450,Estudiantes L.P.,441,Union Santa Fe,1,0,H,1,18,22,33,32,-12,-8,WLLWL,LDDLW,1.7142857142857142,1.0,0.9047619047619048,1.2857142857142858,7,3
863368,2022-08-22T22:00:00+00:00,2022,2nd Phase - 15,436,Racing Club,460,San Lorenzo,1,2,A,3,2,6,50,43,17,10,LWWWD,WWWWD,1.8636363636363635,0.6363636363636364,1.05,0.85,14,9
863377,2022-08-23T00:30:00+00:00,2022,2nd Phase - 15,438,Velez Sarsfield,474,Sarmiento Junin,1,1,D,2,26,21,28,32,-3,-5,WLWWL,DLLDD,1.4,0.8,0.7142857142857143,1.1904761904761905,7,6
863367,2022-08-23T00:30:00+00:00,2022,2nd Phase - 15,1064,Platense,456,Talleres Cordoba,0,0,D,0,19,13,32,35,-2,2,DLLLL,WDWLW,0.8095238095238095,0.7619047619047619,0.6,1.2,9,3
863366,2022-08-23T22:00:00+00:00,2022,2nd Phase - 15,444,Patronato,458,Argentinos JRS,0,0,D,0,10,8,40,42,4,9,WWWLL,WDDDW,1.0476190476190477,1.0476190476190477,1.35,1.1,8,7
863378,2022-08-24T00:30:00+00:00,2022,2nd Phase - 15,434,Gimnasia L.P.,463,Aldosivi,0,0,D,0,9,28,41,16,8,-32,LLDLW,LLLLW,1.3,0.7,0.7272727272727273,1.9090909090909092,10,4
863371,2022-08-24T00:30:00+00:00,2022,2nd Phase - 15,455,Atletico Tucuman,2432,Barracas Central,4,0,H,4,5,17,46,34,10,-6,LDDLW,DWDDL,1.4761904761904763,1.0,0.95,1.6,8,3
863384,2022-08-26T21:00:00+00:00,2022,2nd Phase - 16,1065,Central Cordoba de Santiago,446,Lanus,2,2,D,4,16,27,34,21,-3,-18,LWLLL,DLLLL,1.35,1.55,0.9523809523809523,1.7142857142857142,6,2
863383,2022-08-27T00:00:00+00:00,2022,2nd Phase - 16,459,Arsenal Sarandi,445,Huracan,1,1,D,2,23,4,30,47,-1,14,WLWLD,LWWDW,1.3,1.05,0.9523809523809523,1.0952380952380953,6,7
863389,2022-08-27T16:00:00+00:00,2022,2nd Phase - 16,460,San Lorenzo,437,Rosario Central,1,1,D,2,6,20,43,32,10,-4,WWWWD,DWDDD,1.2857142857142858,1.0952380952380953,0.9,1.45,6,5
863388,2022-08-27T18:30:00+00:00,2022,2nd Phase - 16,449,Banfield,442,Defensa Y Justicia,1,2,A,3,24,12,30,40,-6,2,DLWLL,WWWDD,1.1428571428571428,1.3333333333333333,1.2857142857142858,1.2857142857142858,4,3
863382,2022-08-27T18:30:00+00:00,2022,2nd Phase - 16,457,Newells Old Boys,439,Godoy Cruz,1,2,A,3,11,15,40,35,4,-4,DWLWD,LLDLD,1.1,0.7,1.1428571428571428,1.7142857142857142,12,2
