season,league_id,league_name,fixture_id,date_utc,round,home_id,home_name,away_id,away_name,goals_home,goals_away,team_name_x,position_home,points_home,team_name_y,position_away,points_away,points_diff,position_diff
2022,128,Liga Profesional Argentina,863231,2022-06-27T18:30:00+00:00,2nd Phase - 5,444,Patronato,453,Independiente,3,1,Patronato,10,40,Independiente,14,35,5,4
2022,128,Liga Profesional Argentina,863236,2022-06-27T23:00:00+00:00,2nd Phase - 5,455,Atletico Tucuman,439,Godoy Cruz,1,1,Atletico Tucuman,5,46,Godoy Cruz,15,35,11,10
2022,128,Liga Profesional Argentina,863249,2022-07-01T22:00:00+00:00,2nd Phase - 6,1065,Central Cordoba de Santiago,458,Argentinos JRS,1,2,Central Cordoba de Santiago,16,34,Argentinos JRS,8,42,-8,-8
2022,128,Liga Profesional Argentina,863252,2022-07-02T00:30:00+00:00,2nd Phase - 6,451,Boca Juniors,449,Banfield,0,3,Boca Juniors,1,52,Banfield,24,30,22,23
2022,128,Liga Profesional Argentina,863250,2022-07-02T18:30:00+00:00,2nd Phase - 6,452,Tigre,456,Talleres Cordoba,1,1,Tigre,7,43,Talleres Cordoba,13,35,8,6
2022,128,Liga Profesional Argentina,863242,2022-07-02T21:00:00+00:00,2nd Phase - 6,438,Velez Sarsfield,455,Atletico Tucuman,0,1,Velez Sarsfield,26,28,Atletico Tucuman,5,46,-18,-21
2022,128,Liga Profesional Argentina,863241,2022-07-02T21:00:00+00:00,2nd Phase - 6,439,Godoy Cruz,448,Colon Santa Fe,1,0,Godoy Cruz,15,35,Colon Santa Fe,25,29,6,10
2022,128,Liga Profesional Argentina,863243,2022-07-02T23:30:00+00:00,2nd Phase - 6,434,Gimnasia L.P.,442,Defensa Y Justicia,1,0,Gimnasia L.P.,9,41,Defensa Y Justicia,12,40,1,3
2022,128,Liga Profesional Argentina,863239,2022-07-03T16:00:00+00:00,2nd Phase - 6,441,Union Santa Fe,446,Lanus,3,0,Union Santa Fe,22,32,Lanus,27,21,11,5
2022,128,Liga Profesional Argentina,863251,2022-07-03T18:00:00+00:00,2nd Phase - 6,2432,Barracas Central,460,San Lorenzo,2,1,Barracas Central,17,34,San Lorenzo,6,43,-9,-11
2022,128,Liga Profesional Argentina,863245,2022-07-03T21:00:00+00:00,2nd Phase - 6,474,Sarmiento Junin,436,Racing Club,1,1,Sarmiento Junin,21,32,Racing Club,2,50,-18,-19
2022,128,Liga Profesional Argentina,863240,2022-07-04T00:00:00+00:00,2nd Phase - 6,445,Huracan,435,River Plate,3,2,Huracan,4,47,River Plate,3,47,0,-1
2022,128,Liga Profesional Argentina,863248,2022-07-04T20:00:00+00:00,2nd Phase - 6,459,Arsenal Sarandi,450,Estudiantes L.P.,2,1,Arsenal Sarandi,23,30,Estudiantes L.P.,18,33,-3,-5
2022,128,Liga Profesional Argentina,863247,2022-07-04T22:00:00+00:00,2nd Phase - 6,457,Newells Old Boys,444,Patronato,2,2,Newells Old Boys,11,40,Patronato,10,40,0,-1
2022,128,Liga Profesional Argentina,863244,2022-07-04T22:00:00+00:00,2nd Phase - 6,463,Aldosivi,437,Rosario Central,2,1,Aldosivi,28,16,Rosario Central,20,32,-16,-8
2022,128,Liga Profesional Argentina,863246,2022-07-05T00:30:00+00:00,2nd Phase - 6,453,Independiente,1064,Platense,1,3,Independiente,14,35,Platense,19,32,3,5
2022,128,Liga Profesional Argentina,863261,2022-07-08T23:00:00+00:00,2nd Phase - 7,437,Rosario Central,474,Sarmiento Junin,1,0,Rosario Central,20,32,Sarmiento Junin,21,32,0,1
2022,128,Liga Profesional Argentina,863258,2022-07-09T16:00:00+00:00,2nd Phase - 7,444,Patronato,459,Arsenal Sarandi,0,1,Patronato,10,40,Arsenal Sarandi,23,30,10,13
2022,128,Liga Profesional Argentina,863254,2022-07-09T18:30:00+00:00,2nd Phase - 7,460,San Lorenzo,451,Boca Juniors,2,1,San Lorenzo,6,43,Boca Juniors,1,52,-9,-5
2022,128,Liga Profesional Argentina,863253,2022-07-09T21:00:00+00:00,2nd Phase - 7,449,Banfield,441,Union Santa Fe,2,3,Banfield,24,30,Union Santa Fe,22,32,-2,-2
2022,128,Liga Profesional Argentina,863255,2022-07-09T23:30:00+00:00,2nd Phase - 7,456,Talleres Cordoba,2432,Barracas Central,0,2,Talleres Cordoba,13,35,Barracas Central,17,34,1,4
2022,128,Liga Profesional Argentina,863259,2022-07-09T23:30:00+00:00,2nd Phase - 7,1064,Platense,457,Newells Old Boys,1,1,Platense,19,32,Newells Old Boys,11,40,-8,-8
2022,128,Liga Profesional Argentina,863257,2022-07-10T16:00:00+00:00,2nd Phase - 7,450,Estudiantes L.P.,1065,Central Cordoba de Santiago,2,2,Estudiantes L.P.,18,33,Central Cordoba de Santiago,16,34,-1,-2
2022,128,Liga Profesional Argentina,863260,2022-07-10T18:30:00+00:00,2nd Phase - 7,436,Racing Club,453,Independiente,1,0,Racing Club,2,50,Independiente,14,35,15,12
2022,128,Liga Profesional Argentina,863266,2022-07-10T21:00:00+00:00,2nd Phase - 7,446,Lanus,445,Huracan,2,3,Lanus,27,21,Huracan,4,47,-26,-23
2022,128,Liga Profesional Argentina,863263,2022-07-10T21:00:00+00:00,2nd Phase - 7,455,Atletico Tucuman,434,Gimnasia L.P.,2,0,Atletico Tucuman,5,46,Gimnasia L.P.,9,41,5,4
2022,128,Liga Profesional Argentina,863265,2022-07-10T23:30:00+00:00,2nd Phase - 7,435,River Plate,439,Godoy Cruz,0,2,River Plate,3,47,Godoy Cruz,15,35,12,12
2022,128,Liga Profesional Argentina,863262,2022-07-11T22:00:00+00:00,2nd Phase - 7,442,Defensa Y Justicia,463,Aldosivi,3,2,Defensa Y Justicia,12,40,Aldosivi,28,16,24,16
2022,128,Liga Profesional Argentina,863264,2022-07-11T22:00:00+00:00,2nd Phase - 7,448,Colon Santa Fe,438,Velez Sarsfield,2,1,Colon Santa Fe,25,29,Velez Sarsfield,26,28,1,1
2022,128,Liga Profesional Argentina,863256,2022-07-12T00:30:00+00:00,2nd Phase - 7,458,Argentinos JRS,452,Tigre,2,1,Argentinos JRS,8,42,Tigre,7,43,-1,-1
2022,128,Liga Profesional Argentina,863276,2022-07-15T00:00:00+00:00,2nd Phase - 8,1065,Central Cordoba de Santiago,444,Patronato,1,3,Central Cordoba de Santiago,16,34,Patronato,10,40,-6,-6
2022,128,Liga Profesional Argentina,863272,2022-07-15T22:00:00+00:00,2nd Phase - 8,474,Sarmiento Junin,442,Defensa Y Justicia,2,0,Sarmiento Junin,21,32,Defensa Y Justicia,12,40,-8,-9
2022,128,Liga Profesional Argentina,863275,2022-07-16T00:30:00+00:00,2nd Phase - 8,459,Arsenal Sarandi,1064,Platense,1,1,Arsenal Sarandi,23,30,Platense,19,32,-2,-4
2022,128,Liga Profesional Argentina,863271,2022-07-16T00:30:00+00:00,2nd Phase - 8,463,Aldosivi,455,Atletico Tucuman,0,1,Aldosivi,28,16,Atletico Tucuman,5,46,-30,-23
2022,128,Liga Profesional Argentina,863278,2022-07-16T16:00:00+00:00,2nd Phase - 8,2432,Barracas Central,458,Argentinos JRS,1,3,Barracas Central,17,34,Argentinos JRS,8,42,-8,-9
2022,128,Liga Profesional Argentina,863270,2022-07-16T18:30:00+00:00,2nd Phase - 8,434,Gimnasia L.P.,448,Colon Santa Fe,0,0,Gimnasia L.P.,9,41,Colon Santa Fe,25,29,12,16
2022,128,Liga Profesional Argentina,863273,2022-07-16T18:30:00+00:00,2nd Phase - 8,453,Independiente,437,Rosario Central,0,0,Independiente,14,35,Rosario Central,20,32,3,6
2022,128,Liga Profesional Argentina,863274,2022-07-16T21:00:00+00:00,2nd Phase - 8,457,Newells Old Boys,436,Racing Club,0,0,Newells Old Boys,11,40,Racing Club,2,50,-10,-9
2022,128,Liga Profesional Argentina,863279,2022-07-16T23:30:00+00:00,2nd Phase - 8,451,Boca Juniors,456,Talleres Cordoba,1,0,Boca Juniors,1,52,Talleres Cordoba,13,35,17,12
2022,128,Liga Profesional Argentina,863268,2022-07-17T16:00:00+00:00,2nd Phase - 8,439,Godoy Cruz,446,Lanus,2,1,Godoy Cruz,15,35,Lanus,27,21,14,12
2022,128,Liga Profesional Argentina,863267,2022-07-17T16:00:00+00:00,2nd Phase - 8,441,Union Santa Fe,445,Huracan,0,0,Union Santa Fe,22,32,Huracan,4,47,-15,-18
2022,128,Liga Profesional Argentina,863280,2022-07-17T18:30:00+00:00,2nd Phase - 8,449,Banfield,460,San Lorenzo,1,1,Banfield,24,30,San Lorenzo,6,43,-13,-18
2022,128,Liga Profesional Argentina,863277,2022-07-17T21:00:00+00:00,2nd Phase - 8,452,Tigre,450,Estudiantes L.P.,2,1,Tigre,7,43,Estudiantes L.P.,18,33,10,11
2022,128,Liga Profesional Argentina,863269,2022-07-17T23:30:00+00:00,2nd Phase - 8,438,Velez Sarsfield,435,River Plate,2,2,Velez Sarsfield,26,28,River Plate,3,47,-19,-23
2022,128,Liga Profesional Argentina,863291,2022-07-19T19:30:00+00:00,2nd Phase - 9,448,Colon Santa Fe,463,Aldosivi,1,1,Colon Santa Fe,25,29,Aldosivi,28,16,13,3
2022,128,Liga Profesional Argentina,863286,2022-07-19T19:30:00+00:00,2nd Phase - 9,1064,Platense,1065,Central Cordoba de Santiago,2,0,Platense,19,32,Central Cordoba de Santiago,16,34,-2,-3
2022,128,Liga Profesional Argentina,863287,2022-07-19T22:00:00+00:00,2nd Phase - 9,436,Racing Club,459,Arsenal Sarandi,1,1,Racing Club,2,50,Arsenal Sarandi,23,30,20,21
2022,128,Liga Profesional Argentina,863290,2022-07-19T22:00:00+00:00,2nd Phase - 9,455,Atletico Tucuman,474,Sarmiento Junin,1,0,Atletico Tucuman,5,46,Sarmiento Junin,21,32,14,16
2022,128,Liga Profesional Argentina,863283,2022-07-20T00:30:00+00:00,2nd Phase - 9,458,Argentinos JRS,451,Boca Juniors,2,0,Argentinos JRS,8,42,Boca Juniors,1,52,-10,-7
2022,128,Liga Profesional Argentina,863281,2022-07-20T17:00:00+00:00,2nd Phase - 9,460,San Lorenzo,441,Union Santa Fe,2,2,San Lorenzo,6,43,Union Santa Fe,22,32,11,16
2022,128,Liga Profesional Argentina,863285,2022-07-20T19:30:00+00:00,2nd Phase - 9,444,Patronato,452,Tigre,1,0,Patronato,10,40,Tigre,7,43,-3,-3
2022,128,Liga Profesional Argentina,863289,2022-07-20T22:00:00+00:00,2nd Phase - 9,442,Defensa Y Justicia,453,Independiente,2,1,Defensa Y Justicia,12,40,Independiente,14,35,5,2
2022,128,Liga Profesional Argentina,863284,2022-07-20T22:00:00+00:00,2nd Phase - 9,450,Estudiantes L.P.,2432,Barracas Central,3,1,Estudiantes L.P.,18,33,Barracas Central,17,34,-1,-1
2022,128,Liga Profesional Argentina,863294,2022-07-21T00:30:00+00:00,2nd Phase - 9,445,Huracan,439,Godoy Cruz,0,0,Huracan,4,47,Godoy Cruz,15,35,12,11
2022,128,Liga Profesional Argentina,863293,2022-07-21T00:30:00+00:00,2nd Phase - 9,446,Lanus,438,Velez Sarsfield,2,2,Lanus,27,21,Velez Sarsfield,26,28,-7,-1
2022,128,Liga Profesional Argentina,863288,2022-07-21T19:30:00+00:00,2nd Phase - 9,437,Rosario Central,457,Newells Old Boys,1,0,Rosario Central,20,32,Newells Old Boys,11,40,-8,-9
2022,128,Liga Profesional Argentina,863282,2022-07-21T22:00:00+00:00,2nd Phase - 9,456,Talleres Cordoba,449,Banfield,1,0,Talleres Cordoba,13,35,Banfield,24,30,5,11
2022,128,Liga Profesional Argentina,863292,2022-07-22T00:30:00+00:00,2nd Phase - 9,435,River Plate,434,Gimnasia L.P.,1,0,River Plate,3,47,Gimnasia L.P.,9,41,6,6
2022,128,Liga Profesional Argentina,863299,2022-07-23T18:30:00+00:00,2nd Phase - 10,474,Sarmiento Junin,448,Colon Santa Fe,1,3,Sarmiento Junin,21,32,Colon Santa Fe,25,29,3,4
2022,128,Liga Profesional Argentina,863303,2022-07-23T23:30:00+00:00,2nd Phase - 10,1065,Central Cordoba de Santiago,436,Racing Club,1,3,Central Cordoba de Santiago,16,34,Racing Club,2,50,-16,-14
2022,128,Liga Profesional Argentina,863300,2022-07-24T14:00:00+00:00,2nd Phase - 10,453,Independiente,455,Atletico Tucuman,0,1,Independiente,14,35,Atletico Tucuman,5,46,-11,-9
2022,128,Liga Profesional Argentina,863304,2022-07-24T16:00:00+00:00,2nd Phase - 10,452,Tigre,1064,Platense,3,0,Tigre,7,43,Platense,19,32,11,12
2022,128,Liga Profesional Argentina,863298,2022-07-24T18:30:00+00:00,2nd Phase - 10,463,Aldosivi,435,River Plate,0,3,Aldosivi,28,16,River Plate,3,47,-31,-25
2022,128,Liga Profesional Argentina,863297,2022-07-24T21:00:00+00:00,2nd Phase - 10,434,Gimnasia L.P.,446,Lanus,1,0,Gimnasia L.P.,9,41,Lanus,27,21,20,18
2022,128,Liga Profesional Argentina,863306,2022-07-24T23:30:00+00:00,2nd Phase - 10,451,Boca Juniors,450,Estudiantes L.P.,3,1,Boca Juniors,1,52,Estudiantes L.P.,18,33,19,17
2022,128,Liga Profesional Argentina,863308,2022-07-25T19:30:00+00:00,2nd Phase - 10,460,San Lorenzo,456,Talleres Cordoba,1,1,San Lorenzo,6,43,Talleres Cordoba,13,35,8,7
2022,128,Liga Profesional Argentina,863307,2022-07-25T22:00:00+00:00,2nd Phase - 10,449,Banfield,458,Argentinos JRS,1,1,Banfield,24,30,Argentinos JRS,8,42,-12,-16
2022,128,Liga Profesional Argentina,863301,2022-07-25T22:00:00+00:00,2nd Phase - 10,457,Newells Old Boys,442,Defensa Y Justicia,1,2,Newells Old Boys,11,40,Defensa Y Justicia,12,40,0,1
2022,128,Liga Profesional Argentina,863296,2022-07-26T00:30:00+00:00,2nd Phase - 10,438,Velez Sarsfield,445,Huracan,1,1,Velez Sarsfield,26,28,Huracan,4,47,-19,-22
2022,128,Liga Profesional Argentina,863295,2022-07-26T00:30:00+00:00,2nd Phase - 10,441,Union Santa Fe,439,Godoy Cruz,2,1,Union Santa Fe,22,32,Godoy Cruz,15,35,-3,-7
2022,128,Liga Profesional Argentina,863302,2022-07-26T23:00:00+00:00,2nd Phase - 10,459,Arsenal Sarandi,437,Rosario Central,0,3,Arsenal Sarandi,23,30,Rosario Central,20,32,-2,-3
2022,128,Liga Profesional Argentina,863305,2022-07-26T23:00:00+00:00,2nd Phase - 10,2432,Barracas Central,444,Patronato,2,1,Barracas Central,17,34,Patronato,10,40,-6,-7
2022,128,Liga Profesional Argentina,863322,2022-07-29T23:00:00+00:00,2nd Phase - 11,439,Godoy Cruz,438,Velez Sarsfield,1,1,Godoy Cruz,15,35,Velez Sarsfield,26,28,7,11
2022,128,Liga Profesional Argentina,863310,2022-07-30T18:30:00+00:00,2nd Phase - 11,458,Argentinos JRS,460,San Lorenzo,0,1,Argentinos JRS,8,42,San Lorenzo,6,43,-1,-2
2022,128,Liga Profesional Argentina,863311,2022-07-30T21:00:00+00:00,2nd Phase - 11,450,Estudiantes L.P.,449,Banfield,0,0,Estudiantes L.P.,18,33,Banfield,24,30,3,6
2022,128,Liga Profesional Argentina,863321,2022-07-30T23:30:00+00:00,2nd Phase - 11,445,Huracan,434,Gimnasia L.P.,0,1,Huracan,4,47,Gimnasia L.P.,9,41,6,5
2022,128,Liga Profesional Argentina,863317,2022-07-30T23:30:00+00:00,2nd Phase - 11,455,Atletico Tucuman,457,Newells Old Boys,2,0,Atletico Tucuman,5,46,Newells Old Boys,11,40,6,6
2022,128,Liga Profesional Argentina,863320,2022-07-31T16:00:00+00:00,2nd Phase - 11,446,Lanus,463,Aldosivi,0,1,Lanus,27,21,Aldosivi,28,16,5,1
2022,128,Liga Profesional Argentina,863313,2022-07-31T16:00:00+00:00,2nd Phase - 11,1064,Platense,2432,Barracas Central,0,0,Platense,19,32,Barracas Central,17,34,-2,-2
2022,128,Liga Profesional Argentina,863314,2022-07-31T18:30:00+00:00,2nd Phase - 11,436,Racing Club,452,Tigre,3,3,Racing Club,2,50,Tigre,7,43,7,5
2022,128,Liga Profesional Argentina,863312,2022-07-31T21:00:00+00:00,2nd Phase - 11,444,Patronato,451,Boca Juniors,3,0,Patronato,10,40,Boca Juniors,1,52,-12,-9
2022,128,Liga Profesional Argentina,863319,2022-07-31T23:30:00+00:00,2nd Phase - 11,435,River Plate,474,Sarmiento Junin,1,2,River Plate,3,47,Sarmiento Junin,21,32,15,18
2022,128,Liga Profesional Argentina,863315,2022-08-01T22:00:00+00:00,2nd Phase - 11,437,Rosario Central,1065,Central Cordoba de Santiago,0,3,Rosario Central,20,32,Central Cordoba de Santiago,16,34,-2,-4
2022,128,Liga Profesional Argentina,863316,2022-08-01T22:00:00+00:00,2nd Phase - 11,442,Defensa Y Justicia,459,Arsenal Sarandi,0,0,Defensa Y Justicia,12,40,Arsenal Sarandi,23,30,10,11
2022,128,Liga Profesional Argentina,863318,2022-08-02T00:30:00+00:00,2nd Phase - 11,448,Colon Santa Fe,453,Independiente,0,3,Colon Santa Fe,25,29,Independiente,14,35,-6,-11
2022,128,Liga Profesional Argentina,863324,2022-08-05T22:00:00+00:00,2nd Phase - 12,434,Gimnasia L.P.,439,Godoy Cruz,2,0,Gimnasia L.P.,9,41,Godoy Cruz,15,35,6,6
2022,128,Liga Profesional Argentina,863334,2022-08-06T00:30:00+00:00,2nd Phase - 12,449,Banfield,444,Patronato,0,0,Banfield,24,30,Patronato,10,40,-10,-14
2022,128,Liga Profesional Argentina,863326,2022-08-06T00:30:00+00:00,2nd Phase - 12,474,Sarmiento Junin,446,Lanus,2,1,Sarmiento Junin,21,32,Lanus,27,21,11,6
2022,128,Liga Profesional Argentina,863329,2022-08-06T16:00:00+00:00,2nd Phase - 12,459,Arsenal Sarandi,455,Atletico Tucuman,3,1,Arsenal Sarandi,23,30,Atletico Tucuman,5,46,-16,-18
2022,128,Liga Profesional Argentina,863332,2022-08-06T18:00:00+00:00,2nd Phase - 12,2432,Barracas Central,436,Racing Club,0,0,Barracas Central,17,34,Racing Club,2,50,-16,-15
2022,128,Liga Profesional Argentina,863323,2022-08-06T21:00:00+00:00,2nd Phase - 12,441,Union Santa Fe,438,Velez Sarsfield,2,1,Union Santa Fe,22,32,Velez Sarsfield,26,28,4,4
2022,128,Liga Profesional Argentina,863336,2022-08-06T21:00:00+00:00,2nd Phase - 12,456,Talleres Cordoba,458,Argentinos JRS,2,0,Talleres Cordoba,13,35,Argentinos JRS,8,42,-7,-5
2022,128,Liga Profesional Argentina,863333,2022-08-07T00:00:00+00:00,2nd Phase - 12,451,Boca Juniors,1064,Platense,2,1,Boca Juniors,1,52,Platense,19,32,20,18
2022,128,Liga Profesional Argentina,863325,2022-08-07T16:00:00+00:00,2nd Phase - 12,463,Aldosivi,445,Huracan,0,1,Aldosivi,28,16,Huracan,4,47,-31,-24
2022,128,Liga Profesional Argentina,863335,2022-08-07T18:00:00+00:00,2nd Phase - 12,460,San Lorenzo,450,Estudiantes L.P.,0,0,San Lorenzo,6,43,Estudiantes L.P.,18,33,10,12
2022,128,Liga Profesional Argentina,863327,2022-08-07T20:30:00+00:00,2nd Phase - 12,453,Independiente,435,River Plate,0,1,Independiente,14,35,River Plate,3,47,-12,-11
2022,128,Liga Profesional Argentina,863328,2022-08-07T23:00:00+00:00,2nd Phase - 12,457,Newells Old Boys,448,Colon Santa Fe,0,0,Newells Old Boys,11,40,Colon Santa Fe,25,29,11,14
2022,128,Liga Profesional Argentina,863330,2022-08-08T14:00:00+00:00,2nd Phase - 12,1065,Central Cordoba de Santiago,442,Defensa Y Justicia,1,0,Central Cordoba de Santiago,16,34,Defensa Y Justicia,12,40,-6,-4
2022,128,Liga Profesional Argentina,863331,2022-08-08T23:00:00+00:00,2nd Phase - 12,452,Tigre,437,Rosario Central,3,1,Tigre,7,43,Rosario Central,20,32,11,13
2022,128,Liga Profesional Argentina,863349,2022-08-11T22:00:00+00:00,2nd Phase - 13,439,Godoy Cruz,463,Aldosivi,2,0,Godoy Cruz,15,35,Aldosivi,28,16,19,13
2022,128,Liga Profesional Argentina,863345,2022-08-12T00:30:00+00:00,2nd Phase - 13,448,Colon Santa Fe,459,Arsenal Sarandi,1,1,Colon Santa Fe,25,29,Arsenal Sarandi,23,30,-1,-2
2022,128,Liga Profesional Argentina,863344,2022-08-12T00:30:00+00:00,2nd Phase - 13,455,Atletico Tucuman,1065,Central Cordoba de Santiago,1,0,Atletico Tucuman,5,46,Central Cordoba de Santiago,16,34,12,11
2022,128,Liga Profesional Argentina,863348,2022-08-12T22:00:00+00:00,2nd Phase - 13,445,Huracan,474,Sarmiento Junin,4,1,Huracan,4,47,Sarmiento Junin,21,32,15,17
2022,128,Liga Profesional Argentina,863340,2022-08-12T22:00:00+00:00,2nd Phase - 13,1064,Platense,449,Banfield,3,1,Platense,19,32,Banfield,24,30,2,5
2022,128,Liga Profesional Argentina,863339,2022-08-13T00:30:00+00:00,2nd Phase - 13,444,Patronato,460,San Lorenzo,3,2,Patronato,10,40,San Lorenzo,6,43,-3,-4
2022,128,Liga Profesional Argentina,863342,2022-08-13T18:30:00+00:00,2nd Phase - 13,437,Rosario Central,2432,Barracas Central,3,1,Rosario Central,20,32,Barracas Central,17,34,-2,-3
2022,128,Liga Profesional Argentina,863343,2022-08-13T18:30:00+00:00,2nd Phase - 13,442,Defensa Y Justicia,452,Tigre,0,0,Defensa Y Justicia,12,40,Tigre,7,43,-3,-5
2022,128,Liga Profesional Argentina,863347,2022-08-13T21:00:00+00:00,2nd Phase - 13,446,Lanus,453,Independiente,1,1,Lanus,27,21,Independiente,14,35,-14,-13
2022,128,Liga Profesional Argentina,863346,2022-08-13T23:30:00+00:00,2nd Phase - 13,435,River Plate,457,Newells Old Boys,4,1,River Plate,3,47,Newells Old Boys,11,40,7,8
2022,128,Liga Profesional Argentina,863350,2022-08-14T18:30:00+00:00,2nd Phase - 13,438,Velez Sarsfield,434,Gimnasia L.P.,1,1,Velez Sarsfield,26,28,Gimnasia L.P.,9,41,-13,-17
2022,128,Liga Profesional Argentina,863338,2022-08-14T21:00:00+00:00,2nd Phase - 13,450,Estudiantes L.P.,456,Talleres Cordoba,1,0,Estudiantes L.P.,18,33,Talleres Cordoba,13,35,-2,-5
2022,128,Liga Profesional Argentina,863337,2022-08-14T21:00:00+00:00,2nd Phase - 13,458,Argentinos JRS,441,Union Santa Fe,2,0,Argentinos JRS,8,42,Union Santa Fe,22,32,10,14
2022,128,Liga Profesional Argentina,863341,2022-08-14T23:30:00+00:00,2nd Phase - 13,436,Racing Club,451,Boca Juniors,0,0,Racing Club,2,50,Boca Juniors,1,52,-2,-1
2022,128,Liga Profesional Argentina,863353,2022-08-16T19:30:00+00:00,2nd Phase - 14,474,Sarmiento Junin,439,Godoy Cruz,1,2,Sarmiento Junin,21,32,Godoy Cruz,15,35,-3,-6
2022,128,Liga Profesional Argentina,863357,2022-08-16T19:30:00+00:00,2nd Phase - 14,1065,Central Cordoba de Santiago,448,Colon Santa Fe,3,0,Central Cordoba de Santiago,16,34,Colon Santa Fe,25,29,5,9
2022,128,Liga Profesional Argentina,863362,2022-08-16T22:00:00+00:00,2nd Phase - 14,460,San Lorenzo,1064,Platense,2,0,San Lorenzo,6,43,Platense,19,32,11,13
2022,128,Liga Profesional Argentina,863354,2022-08-17T00:30:00+00:00,2nd Phase - 14,453,Independiente,445,Huracan,1,1,Independiente,14,35,Huracan,4,47,-12,-10
2022,128,Liga Profesional Argentina,863358,2022-08-17T19:30:00+00:00,2nd Phase - 14,452,Tigre,455,Atletico Tucuman,0,0,Tigre,7,43,Atletico Tucuman,5,46,-3,-2
2022,128,Liga Profesional Argentina,863355,2022-08-17T19:30:00+00:00,2nd Phase - 14,457,Newells Old Boys,446,Lanus,2,0,Newells Old Boys,11,40,Lanus,27,21,19,16
2022,128,Liga Profesional Argentina,863356,2022-08-17T22:00:00+00:00,2nd Phase - 14,459,Arsenal Sarandi,435,River Plate,0,0,Arsenal Sarandi,23,30,River Plate,3,47,-17,-20
2022,128,Liga Profesional Argentina,863360,2022-08-18T00:30:00+00:00,2nd Phase - 14,451,Boca Juniors,437,Rosario Central,0,0,Boca Juniors,1,52,Rosario Central,20,32,20,19
2022,128,Liga Profesional Argentina,863359,2022-08-18T17:30:00+00:00,2nd Phase - 14,2432,Barracas Central,442,Defensa Y Justicia,3,1,Barracas Central,17,34,Defensa Y Justicia,12,40,-6,-5
2022,128,Liga Profesional Argentina,863352,2022-08-18T19:30:00+00:00,2nd Phase - 14,463,Aldosivi,438,Velez Sarsfield,3,2,Aldosivi,28,16,Velez Sarsfield,26,28,-12,-2
2022,128,Liga Profesional Argentina,863351,2022-08-18T22:00:00+00:00,2nd Phase - 14,441,Union Santa Fe,434,Gimnasia L.P.,0,2,Union Santa Fe,22,32,Gimnasia L.P.,9,41,-9,-13
2022,128,Liga Profesional Argentina,863363,2022-08-18T22:00:00+00:00,2nd Phase - 14,456,Talleres Cordoba,444,Patronato,3,3,Talleres Cordoba,13,35,Patronato,10,40,-5,-3
2022,128,Liga Profesional Argentina,863361,2022-08-19T00:30:00+00:00,2nd Phase - 14,449,Banfield,436,Racing Club,0,2,Banfield,24,30,Racing Club,2,50,-20,-22
2022,128,Liga Profesional Argentina,863364,2022-08-19T00:30:00+00:00,2nd Phase - 14,458,Argentinos JRS,450,Estudiantes L.P.,1,0,Argentinos JRS,8,42,Estudiantes L.P.,18,33,9,10
2022,128,Liga Profesional Argentina,863372,2022-08-20T21:00:00+00:00,2nd Phase - 15,448,Colon Santa Fe,452,Tigre,2,1,Colon Santa Fe,25,29,Tigre,7,43,-14,-18
2022,128,Liga Profesional Argentina,863375,2022-08-20T23:30:00+00:00,2nd Phase - 15,445,Huracan,457,Newells Old Boys,1,0,Huracan,4,47,Newells Old Boys,11,40,7,7
2022,128,Liga Profesional Argentina,863374,2022-08-21T16:00:00+00:00,2nd Phase - 15,446,Lanus,459,Arsenal Sarandi,1,0,Lanus,27,21,Arsenal Sarandi,23,30,-9,-4
2022,128,Liga Profesional Argentina,863376,2022-08-21T18:30:00+00:00,2nd Phase - 15,439,Godoy Cruz,453,Independiente,1,1,Godoy Cruz,15,35,Independiente,14,35,0,-1
2022,128,Liga Profesional Argentina,863373,2022-08-21T21:00:00+00:00,2nd Phase - 15,435,River Plate,1065,Central Cordoba de Santiago,3,0,River Plate,3,47,Central Cordoba de Santiago,16,34,13,13
2022,128,Liga Profesional Argentina,863370,2022-08-21T23:30:00+00:00,2nd Phase - 15,442,Defensa Y Justicia,451,Boca Juniors,0,1,Defensa Y Justicia,12,40,Boca Juniors,1,52,-12,-11
2022,128,Liga Profesional Argentina,863369,2022-08-22T19:30:00+00:00,2nd Phase - 15,437,Rosario Central,449,Banfield,0,1,Rosario Central,20,32,Banfield,24,30,2,4
2022,128,Liga Profesional Argentina,863365,2022-08-22T19:30:00+00:00,2nd Phase - 15,450,Estudiantes L.P.,441,Union Santa Fe,1,0,Estudiantes L.P.,18,33,Union Santa Fe,22,32,1,4
2022,128,Liga Profesional Argentina,863368,2022-08-22T22:00:00+00:00,2nd Phase - 15,436,Racing Club,460,San Lorenzo,1,2,Racing Club,2,50,San Lorenzo,6,43,7,4
2022,128,Liga Profesional Argentina,863377,2022-08-23T00:30:00+00:00,2nd Phase - 15,438,Velez Sarsfield,474,Sarmiento Junin,1,1,Velez Sarsfield,26,28,Sarmiento Junin,21,32,-4,-5
2022,128,Liga Profesional Argentina,863367,2022-08-23T00:30:00+00:00,2nd Phase - 15,1064,Platense,456,Talleres Cordoba,0,0,Platense,19,32,Talleres Cordoba,13,35,-3,-6
